baseline_feature,matched_ft_feature,decoder_cosine_similarity,status
2910,1450,0.13972935,changed
2911,1873,0.12773368,changed
2912,509,0.13727579,changed
2913,3143,0.12470925,changed
2914,3658,0.1072018,changed
2915,1493,0.13452259,changed
2916,3984,0.13211487,changed
2917,15,0.13746026,changed
2918,915,0.13914704,changed
2919,1117,0.11140616,changed
2920,1581,0.14567217,changed
2921,3981,0.16432342,changed
2922,2215,0.11945525,changed
2923,2922,0.10577375,changed
2924,2276,0.14238518,changed
2925,2350,0.12939665,changed
2926,1986,0.1357442,changed
2927,1762,0.12688497,changed
2928,3356,0.13434719,changed
2929,3207,0.13389647,changed
2930,3816,0.1416875,changed
2931,2266,0.12453918,changed
2932,877,0.14132984,changed
2933,712,0.13505965,changed
2934,2060,0.13017705,changed
2935,182,0.13376758,changed
2936,2893,0.1635018,changed
2937,752,0.12545073,changed
2938,1134,0.14219815,changed
2939,2310,0.22777855,changed
2940,566,0.15143444,changed
2941,554,0.12552936,changed
2942,3637,0.2308803,changed
2943,2820,0.13154878,changed
2944,3660,0.16578963,changed
2945,3557,0.13769571,changed
2946,139,0.12643103,changed
2947,338,0.15220408,changed
2948,563,0.12302944,changed
2949,1804,0.1359297,changed
2950,319,0.11661079,changed
2951,4020,0.11994473,changed
2952,3288,0.12414826,changed
2953,3165,0.14442627,changed
2954,2128,0.13801566,changed
2955,3449,0.26478016,changed
2956,4040,0.115120515,changed
2957,2184,0.33122104,changed
2958,1434,0.123165235,changed
2959,1852,0.13603473,changed
2960,3261,0.13175744,changed
2961,3222,0.13018149,changed
2962,1735,0.13142395,changed
2963,1833,0.1328591,changed
2964,918,0.12389575,changed
2965,3718,0.122638226,changed
2966,1068,0.1684949,changed
2967,1194,0.110472396,changed
2968,1243,0.12101652,changed
2969,2633,0.12544903,changed
2970,2581,0.1602166,changed
2971,3080,0.12311508,changed
2972,874,0.34646726,changed
2973,1341,0.20763704,changed
2974,1355,0.13639276,changed
2975,3561,0.11709423,changed
2976,1706,0.12873787,changed
2977,4049,0.118229,changed
2978,1099,0.33477682,changed
2979,2000,0.13199581,changed
2980,1349,0.12280098,changed
2981,2863,0.1197845,changed
2982,1230,0.12831028,changed
2983,1015,0.19464986,changed
2984,3060,0.22409919,changed
2985,2462,0.11513293,changed
2986,3638,0.13393736,changed
2987,3640,0.13464923,changed
2988,2834,0.1285341,changed
2989,3082,0.12384131,changed
2990,224,0.17710814,changed
2991,2693,0.12731573,changed
2992,1288,0.36804998,changed
2993,3549,0.2931785,changed
2994,205,0.14029038,changed
2995,4052,0.12278488,changed
2996,3115,0.11608288,changed
2997,2625,0.13206986,changed
2998,1440,0.12820315,changed
2999,1998,0.13167432,changed
3000,215,0.110944346,changed
3001,4056,0.124403,changed
3002,3532,0.1258009,changed
3003,3054,0.12444544,changed
3004,3676,0.14229414,changed
3005,2223,0.17197272,changed
3006,1675,0.12635463,changed
3007,1177,0.13286777,changed
3008,918,0.11894947,changed
3009,3214,0.19536312,changed
3010,1023,0.14775962,changed
3011,1501,0.13719673,changed
3012,2037,0.13632944,changed
3013,2810,0.13188052,changed
3014,2289,0.13168372,changed
3015,3988,0.14108993,changed
3016,3295,0.1430996,changed
3017,3337,0.11970787,changed
3018,424,0.112792075,changed
3019,671,0.12898855,changed
3020,2131,0.16320816,changed
3021,3920,0.135196,changed
3022,569,0.12889111,changed
3023,3825,0.13655305,changed
3024,703,0.14435518,changed
3025,3411,0.12155437,changed
3026,165,0.12483598,changed
3027,599,0.1294284,changed
3028,2905,0.22614595,changed
3029,3317,0.12451743,changed
3030,3256,0.1393681,changed
3031,1402,0.13550021,changed
3032,4071,0.12934303,changed
3033,3477,0.118273534,changed
3034,1207,0.12107254,changed
3035,1992,0.11450882,changed
3036,3801,0.13134077,changed
3037,3759,0.14297026,changed
3038,22,0.12670076,changed
3039,3954,0.1442861,changed
3040,3667,0.12308368,changed
3041,404,0.13525131,changed
3042,955,0.14377132,changed
3043,640,0.111523144,changed
3044,1161,0.13255167,changed
3045,3978,0.13027737,changed
3046,1867,0.118356645,changed
3047,1681,0.12575553,changed
3048,3984,0.14205448,changed
3049,2670,0.13336387,changed
3050,11,0.1377165,changed
3051,1724,0.13748989,changed
3052,2762,0.14160207,changed
3053,1092,0.119147405,changed
3054,3934,0.11922344,changed
3055,447,0.15150069,changed
3056,315,0.14682345,changed
3057,1899,0.15287676,changed
3058,658,0.13044164,changed
3059,1521,0.121959224,changed
3060,2523,0.1211788,changed
3061,530,0.12519789,changed
3062,180,0.12577192,changed
3063,1765,0.14193372,changed
3064,3638,0.14567006,changed
3065,3805,0.14855126,changed
3066,685,0.13638881,changed
3067,2019,0.13304047,changed
3068,1793,0.12358646,changed
3069,3362,0.1400573,changed
3070,859,0.14041911,changed
3071,2015,0.14149018,changed
3072,2935,0.14049974,changed
3073,111,0.13705046,changed
3074,2223,0.13408014,changed
3075,2536,0.13130596,changed
3076,3432,0.13458699,changed
3077,803,0.13160212,changed
3078,1999,0.11463021,changed
3079,2670,0.13928983,changed
3080,451,0.1454377,changed
3081,1057,0.13044913,changed
3082,3391,0.13065208,changed
3083,890,0.13253215,changed
3084,2374,0.12823817,changed
3085,3684,0.123601764,changed
3086,2073,0.1274899,changed
3087,3946,0.13255739,changed
3088,1944,0.14798021,changed
3089,1656,0.13193372,changed
3090,2078,0.12313552,changed
3091,1956,0.12410186,changed
3092,903,0.18887785,changed
3093,1134,0.12664397,changed
3094,2449,0.12306298,changed
3095,2719,0.14345369,changed
3096,205,0.13596946,changed
3097,562,0.23183851,changed
3098,509,0.14557202,changed
3099,1499,0.1587685,changed
3100,3279,0.132069,changed
3101,1328,0.12631221,changed
3102,2426,0.15849404,changed
3103,28,0.12922479,changed
3104,3768,0.12141944,changed
3105,3227,0.12885642,changed
3106,3341,0.11704074,changed
3107,1273,0.113475904,changed
3108,241,0.1448833,changed
3109,320,0.13377677,changed
3110,420,0.12915923,changed
3111,2435,0.12004685,changed
3112,3989,0.123612784,changed
3113,3403,0.142793,changed
3114,646,0.13983123,changed
3115,1590,0.19964789,changed
3116,2827,0.12969917,changed
3117,2628,0.16676062,changed
3118,4086,0.123845875,changed
3119,1004,0.121831834,changed
3120,3732,0.14364527,changed
3121,3413,0.12904438,changed
3122,84,0.17128015,changed
3123,2969,0.15020332,changed
3124,2133,0.12202917,changed
3125,3479,0.11252082,changed
3126,1113,0.119925946,changed
3127,689,0.12263985,changed
3128,3956,0.13182324,changed
3129,2967,0.1448184,changed
3130,1108,0.13110241,changed
3131,3057,0.12922058,changed
3132,2426,0.18099543,changed
3133,3100,0.13627827,changed
3134,3871,0.11746195,changed
3135,3823,0.14510465,changed
3136,3651,0.11776309,changed
3137,3902,0.14536779,changed
3138,562,0.23303455,changed
3139,1062,0.14997995,changed
3140,76,0.15061086,changed
3141,2401,0.1328196,changed
3142,950,0.1270705,changed
3143,752,0.14312692,changed
3144,1912,0.15103984,changed
3145,2381,0.112108,changed
3146,909,0.12573853,changed
3147,2046,0.12598917,changed
3148,1650,0.12399703,changed
3149,951,0.14727971,changed
3150,1803,0.1340983,changed
3151,2346,0.17286567,changed
3152,2508,0.12048273,changed
3153,1630,0.13520989,changed
3154,1496,0.14087221,changed
3155,1111,0.12620965,changed
3156,2413,0.14775349,changed
3157,2527,0.12631992,changed
3158,806,0.12459106,changed
3159,3521,0.14267632,changed
3160,801,0.123560786,changed
3161,1935,0.14719516,changed
3162,3859,0.13070008,changed
3163,2683,0.12663831,changed
3164,3575,0.127002,changed
3165,3793,0.12755121,changed
3166,1588,0.12984022,changed
3167,2310,0.22951753,changed
3168,421,0.15124962,changed
3169,1710,0.13784665,changed
3170,1824,0.14193863,changed
3171,2175,0.1264057,changed
3172,910,0.13394314,changed
3173,3037,0.13595165,changed
3174,23,0.2231319,changed
3175,1389,0.13007197,changed
3176,257,0.13171066,changed
3177,3355,0.121662185,changed
3178,3047,0.124310106,changed
3179,749,0.14683259,changed
3180,685,0.14472975,changed
3181,2715,0.12748739,changed
3182,430,0.1483027,changed
3183,1322,0.20905197,changed
3184,2724,0.14066364,changed
3185,3993,0.113767624,changed
3186,1200,0.116088346,changed
3187,2295,0.113783434,changed
3188,2811,0.13212107,changed
3189,121,0.18724702,changed
3190,3094,0.13128501,changed
3191,2240,0.12603329,changed
3192,1693,0.120813265,changed
3193,828,0.13792592,changed
3194,1507,0.11337652,changed
3195,2914,0.12600775,changed
3196,2501,0.113539144,changed
3197,3016,0.13513592,changed
3198,129,0.13956559,changed
3199,3407,0.14954367,changed
3200,2541,0.1338899,changed
3201,734,0.13844007,changed
3202,3902,0.12519388,changed
3203,708,0.111571305,changed
3204,1623,0.13012367,changed
3205,2862,0.13093023,changed
3206,2019,0.1483975,changed
3207,2181,0.13387464,changed
3208,4,0.13121796,changed
3209,400,0.14914754,changed
3210,1579,0.121903166,changed
3211,869,0.13396634,changed
3212,2119,0.13588533,changed
3213,325,0.14199954,changed
3214,3025,0.12029308,changed
3215,3559,0.13153127,changed
3216,1731,0.1174947,changed
3217,2005,0.13727382,changed
3218,2367,0.15602139,changed
3219,1194,0.1429303,changed
3220,3141,0.13779032,changed
3221,2314,0.34630615,changed
3222,1147,0.12823376,changed
3223,1548,0.17010725,changed
3224,1562,0.13970175,changed
3225,1182,0.11668128,changed
3226,2161,0.12988997,changed
3227,557,0.13809463,changed
3228,3352,0.13983934,changed
3229,730,0.1400392,changed
3230,307,0.13865907,changed
3231,1707,0.109638095,changed
3232,2905,0.15147528,changed
3233,2712,0.12476123,changed
3234,304,0.12422955,changed
3235,2283,0.122548774,changed
3236,2308,0.12757021,changed
3237,3186,0.11528751,changed
3238,158,0.13345146,changed
3239,3402,0.14382282,changed
3240,545,0.12791565,changed
3241,1442,0.14428653,changed
3242,2184,0.19393724,changed
3243,3440,0.14487305,changed
3244,3988,0.12345086,changed
3245,1181,0.12644346,changed
3246,3158,0.111223295,changed
3247,3718,0.14635725,changed
3248,1639,0.12875837,changed
3249,3084,0.13948551,changed
3250,2569,0.11473998,changed
3251,3218,0.13412479,changed
3252,1784,0.13652061,changed
3253,3713,0.13596736,changed
3254,276,0.14975634,changed
3255,1411,0.13334209,changed
3256,557,0.14233989,changed
3257,3879,0.13979328,changed
3258,3119,0.14987916,changed
3259,3116,0.16898143,changed
3260,2724,0.19232313,changed
3261,477,0.11651179,changed
3262,505,0.13701463,changed
3263,2596,0.12673564,changed
3264,1382,0.13061851,changed
3265,152,0.13244423,changed
3266,206,0.14750741,changed
3267,2501,0.116186805,changed
3268,958,0.12837784,changed
3269,3292,0.15042183,changed
3270,1130,0.14040008,changed
3271,3822,0.11596644,changed
3272,3913,0.13572651,changed
3273,3950,0.11900739,changed
3274,2131,0.19315743,changed
3275,1595,0.12818211,changed
3276,2626,0.1305276,changed
3277,1010,0.1750992,changed
3278,1702,0.15157405,changed
3279,3452,0.14191157,changed
3280,1389,0.1333995,changed
3281,398,0.14296353,changed
3282,4087,0.11714834,changed
3283,1949,0.17681345,changed
3284,1949,0.12952422,changed
3285,823,0.14930387,changed
3286,3678,0.11926134,changed
3287,2191,0.13379838,changed
3288,1464,0.28111613,changed
3289,2243,0.13128601,changed
3290,2075,0.13310248,changed
3291,3770,0.17478871,changed
3292,713,0.11856514,changed
3293,3948,0.12174066,changed
3294,3793,0.11828799,changed
3295,3951,0.115226716,changed
3296,720,0.1249232,changed
3297,3654,0.22950017,changed
3298,603,0.14391893,changed
3299,3700,0.13010556,changed
3300,1678,0.16086164,changed
3301,1007,0.14092186,changed
3302,237,0.12627043,changed
3303,1548,0.15888517,changed
3304,2739,0.12817183,changed
3305,3186,0.13253835,changed
3306,283,0.13418716,changed
3307,739,0.33983764,changed
3308,1898,0.12850162,changed
3309,784,0.17064983,changed
3310,2717,0.118073516,changed
3311,1505,0.13366269,changed
3312,2022,0.13045773,changed
3313,2885,0.11962657,changed
3314,3351,0.12241552,changed
3315,1737,0.13478507,changed
3316,3006,0.13112436,changed
3317,879,0.1386988,changed
3318,2831,0.12883273,changed
3319,473,0.13285102,changed
3320,1365,0.12851661,changed
3321,83,0.11977969,changed
3322,3935,0.16024026,changed
3323,4010,0.19023347,changed
3324,3700,0.11628569,changed
3325,2120,0.1297698,changed
3326,3054,0.111716665,changed
3327,3220,0.14659056,changed
3328,3334,0.14141324,changed
3329,498,0.118539765,changed
3330,2145,0.1097357,changed
3331,1618,0.1613372,changed
3332,2061,0.24707004,changed
3333,2910,0.16802126,changed
3334,782,0.1866552,changed
3335,2853,0.20963153,changed
3336,3432,0.12564963,changed
3337,1613,0.10673475,changed
3338,2450,0.14879121,changed
3339,741,0.1451669,changed
3340,2453,0.1413056,changed
3341,3710,0.13855453,changed
3342,3267,0.12218051,changed
3343,3043,0.11502196,changed
3344,2700,0.13360943,changed
3345,2432,0.12787844,changed
3346,3465,0.13100703,changed
3347,2760,0.1113144,changed
3348,3081,0.1270006,changed
3349,2899,0.1124837,changed
3350,1674,0.1221441,changed
3351,1330,0.13510446,changed
3352,3549,0.19150063,changed
3353,3135,0.12469722,changed
3354,1604,0.111827314,changed
3355,699,0.13288893,changed
3356,368,0.13588317,changed
3357,2068,0.13426845,changed
3358,474,0.14277518,changed
3359,2112,0.13840577,changed
3360,3169,0.13115034,changed
3361,2939,0.14790216,changed
3362,1064,0.12737304,changed
3363,320,0.32034016,changed
3364,1499,0.12624234,changed
3365,2328,0.11615513,changed
3366,491,0.13050756,changed
3367,3872,0.11741349,changed
3368,2133,0.12056023,changed
3369,843,0.15450859,changed
3370,1682,0.12836477,changed
3371,23,0.14698876,changed
3372,2302,0.123068795,changed
3373,2241,0.14126675,changed
3374,1570,0.12607965,changed
3375,3829,0.13313082,changed
3376,1082,0.13550788,changed
3377,1359,0.16062646,changed
3378,2314,0.12481266,changed
3379,1146,0.11047073,changed
3380,2642,0.14428252,changed
3381,1618,0.25852126,changed
3382,479,0.16769451,changed
3383,2184,0.49661583,changed
3384,2431,0.12544906,changed
3385,1732,0.13537094,changed
3386,3241,0.13251202,changed
3387,2384,0.123918995,changed
3388,2414,0.13680574,changed
3389,777,0.12760867,changed
3390,2036,0.12282203,changed
3391,1603,0.13625169,changed
3392,3365,0.15000893,changed
3393,3553,0.13326548,changed
3394,2181,0.12585,changed
3395,3958,0.13497984,changed
3396,937,0.15395154,changed
3397,3582,0.12844259,changed
3398,3604,0.12654585,changed
3399,3472,0.15697125,changed
3400,899,0.15446523,changed
3401,2653,0.1314397,changed
3402,1922,0.14125267,changed
3403,2038,0.12231559,changed
3404,2465,0.14811589,changed
3405,3490,0.1418626,changed
3406,2439,0.12552005,changed
3407,1804,0.124184474,changed
3408,2060,0.14684698,changed
3409,1395,0.14598401,changed
3410,3386,0.12456639,changed
3411,833,0.13853052,changed
3412,254,0.1588184,changed
3413,2154,0.13351779,changed
3414,958,0.12427851,changed
3415,2902,0.14424269,changed
3416,1907,0.1442921,changed
3417,3142,0.119668156,changed
3418,753,0.13622665,changed
3419,3503,0.12253635,changed
3420,85,0.11562815,changed
3421,3692,0.14476788,changed
3422,161,0.12983698,changed
3423,1145,0.14774112,changed
3424,1982,0.11994875,changed
3425,2646,0.13660774,changed
3426,962,0.12887716,changed
3427,223,0.1258959,changed
3428,1259,0.11463876,changed
3429,823,0.13937551,changed
3430,3391,0.13285694,changed
3431,102,0.12255726,changed
3432,1778,0.13849205,changed
3433,1187,0.13111381,changed
3434,2430,0.1362539,changed
3435,137,0.12722543,changed
3436,3214,0.17551415,changed
3437,1860,0.1357906,changed
3438,1760,0.13841864,changed
3439,2096,0.19031961,changed
3440,12,0.14815101,changed
3441,1696,0.1644482,changed
3442,2032,0.13008502,changed
3443,506,0.12974751,changed
3444,2672,0.12744293,changed
3445,1815,0.15973544,changed
3446,368,0.122559816,changed
3447,3684,0.13383445,changed
3448,123,0.13446152,changed
3449,3284,0.13345571,changed
3450,1763,0.138009,changed
3451,2020,0.12165421,changed
3452,3083,0.1314895,changed
3453,1786,0.11356479,changed
3454,753,0.18712597,changed
3455,988,0.12504849,changed
3456,2960,0.12275743,changed
3457,3383,0.1391332,changed
3458,269,0.13118964,changed
3459,3672,0.13918096,changed
3460,3755,0.13565764,changed
3461,2442,0.12720539,changed
3462,3171,0.14201039,changed
3463,4010,0.13503522,changed
3464,3898,0.12550245,changed
3465,956,0.13442299,changed
3466,3588,0.1266332,changed
3467,4075,0.11760632,changed
3468,3367,0.28927597,changed
3469,3659,0.124174185,changed
3470,981,0.1264259,changed
3471,342,0.1769537,changed
3472,534,0.2801245,changed
3473,2516,0.13408202,changed
3474,123,0.12335637,changed
3475,2225,0.13112861,changed
3476,795,0.12438228,changed
3477,1043,0.12127414,changed
3478,1946,0.11718098,changed
3479,3421,0.11476382,changed
3480,3064,0.14614338,changed
3481,3784,0.12722659,changed
3482,3465,0.11759265,changed
3483,3387,0.12027252,changed
3484,3924,0.3349085,changed
3485,2997,0.13615282,changed
3486,1402,0.14223577,changed
3487,1603,0.12987018,changed
3488,753,0.12395223,changed
3489,961,0.14050505,changed
3490,1984,0.13700259,changed
3491,3602,0.168419,changed
3492,565,0.14714782,changed
3493,1800,0.12820198,changed
3494,741,0.14166753,changed
3495,2172,0.13548377,changed
3496,913,0.14609149,changed
3497,1499,0.13781735,changed
3498,2926,0.12645061,changed
3499,2126,0.12882063,changed
3500,758,0.13959342,changed
3501,2273,0.1279116,changed
3502,3515,0.12203708,changed
3503,3881,0.11962287,changed
3504,3952,0.13161153,changed
3505,3187,0.4157582,changed
3506,932,0.1423221,changed
3507,3213,0.1298052,changed
3508,1324,0.12691878,changed
3509,224,0.13607362,changed
3510,320,0.14942214,changed
3511,3392,0.12546651,changed
3512,3535,0.12681869,changed
3513,609,0.12812471,changed
3514,1529,0.14881441,changed
3515,4082,0.12872253,changed
3516,2279,0.14798284,changed
3517,4023,0.14309414,changed
3518,2684,0.13881803,changed
3519,94,0.1264356,changed
3520,3331,0.14963686,changed
3521,3044,0.14200222,changed
3522,3375,0.123483405,changed
3523,918,0.24967065,changed
3524,121,0.11651081,changed
3525,3780,0.11771511,changed
3526,853,0.13781473,changed
3527,1421,0.15263921,changed
3528,2930,0.14433663,changed
3529,2365,0.14181583,changed
3530,3984,0.11757855,changed
3531,1490,0.14476573,changed
3532,828,0.13863829,changed
3533,2126,0.12762561,changed
3534,1416,0.13292405,changed
3535,1657,0.14952102,changed
3536,1846,0.12094875,changed
3537,658,0.11704687,changed
3538,1395,0.13406381,changed
3539,2490,0.1334966,changed
3540,1427,0.19788504,changed
3541,3801,0.13054124,changed
3542,3219,0.22187695,changed
3543,2261,0.20663777,changed
3544,2469,0.119893625,changed
3545,3243,0.12058394,changed
3546,128,0.16653472,changed
3547,3970,0.13006681,changed
3548,81,0.14794901,changed
3549,2222,0.14438364,changed
3550,2351,0.1248271,changed
3551,1388,0.24156043,changed
3552,3864,0.12872685,changed
3553,581,0.13225265,changed
3554,1464,0.19046053,changed
3555,837,0.12115276,changed
3556,741,0.15593174,changed
3557,2651,0.12091339,changed
3558,1422,0.12372342,changed
3559,1895,0.20211065,changed
3560,2308,0.12000217,changed
3561,154,0.1281092,changed
3562,2426,0.16406229,changed
3563,3304,0.12695388,changed
3564,1687,0.14473414,changed
3565,1114,0.12089302,changed
3566,2754,0.13199946,changed
3567,889,0.14428888,changed
3568,2255,0.14186099,changed
3569,1027,0.13431777,changed
3570,971,0.115345515,changed
3571,1355,0.13422537,changed
3572,2711,0.12993346,changed
3573,70,0.1240789,changed
3574,1574,0.108236305,changed
3575,1445,0.11388289,changed
3576,3675,0.12335816,changed
3577,3666,0.12169463,changed
3578,3109,0.12514177,changed
3579,94,0.16328396,changed
3580,3118,0.1452289,changed
3581,3218,0.12902042,changed
3582,3942,0.1368912,changed
3583,3649,0.15700367,changed
3584,73,0.13887459,changed
3585,397,0.12961453,changed
3586,3477,0.12951368,changed
3587,577,0.11752652,changed
3588,888,0.19025151,changed
3589,1532,0.13645962,changed
3590,2645,0.21355979,changed
3591,189,0.123448655,changed
3592,310,0.120167375,changed
3593,3605,0.13444291,changed
3594,3913,0.119767636,changed
3595,3116,0.15101199,changed
3596,1518,0.12175293,changed
3597,1337,0.1493671,changed
3598,679,0.13086203,changed
3599,1407,0.13537526,changed
3600,793,0.15368347,changed
3601,1210,0.1206885,changed
3602,2145,0.12530449,changed
3603,528,0.13752382,changed
3604,1554,0.13455646,changed
3605,3340,0.13617317,changed
3606,2774,0.12887916,changed
3607,2008,0.13325681,changed
3608,247,0.11931801,changed
3609,3280,0.14308612,changed
3610,2054,0.12413409,changed
3611,1734,0.123164915,changed
3612,945,0.14394689,changed
3613,1916,0.13871492,changed
3614,3941,0.14738515,changed
3615,661,0.2528544,changed
3616,1756,0.13435572,changed
3617,563,0.12605894,changed
3618,1430,0.14098173,changed
3619,1843,0.12311964,changed
3620,2809,0.13838258,changed
3621,3445,0.14043371,changed
3622,1229,0.12317646,changed
3623,1210,0.12367089,changed
3624,3352,0.21146998,changed
3625,874,0.14243358,changed
3626,530,0.13245472,changed
3627,623,0.14234443,changed
3628,2717,0.122935474,changed
3629,1268,0.13151705,changed
3630,166,0.12506199,changed
3631,3645,0.17174537,changed
3632,2241,0.13325697,changed
3633,3357,0.15307105,changed
3634,3652,0.14754042,changed
3635,3753,0.1176227,changed
3636,2155,0.12040356,changed
3637,4025,0.1427624,changed
3638,874,0.12756638,changed
3639,1738,0.13213016,changed
3640,668,0.13127398,changed
3641,823,0.12390074,changed
3642,1155,0.13623068,changed
3643,2392,0.14192544,changed
3644,2419,0.12994069,changed
3645,1241,0.14447713,changed
3646,1506,0.16654891,changed
3647,1212,0.17597526,changed
3648,547,0.14452061,changed
3649,2585,0.13219693,changed
3650,3361,0.12057968,changed
3651,3871,0.13977376,changed
3652,3089,0.13279119,changed
3653,3494,0.13001594,changed
3654,604,0.11151074,changed
3655,3262,0.20176786,changed
3656,2379,0.12117007,changed
3657,2110,0.14770384,changed
3658,2627,0.122306034,changed
3659,921,0.11887785,changed
3660,2221,0.13932458,changed
3661,3718,0.13373348,changed
3662,3268,0.12683617,changed
3663,960,0.14901511,changed
3664,3986,0.12006336,changed
3665,2624,0.120142184,changed
3666,2785,0.12733012,changed
3667,2851,0.18544298,changed
3668,1884,0.114577696,changed
3669,2488,0.123410374,changed
3670,3208,0.13564083,changed
3671,3907,0.13678265,changed
3672,459,0.13193801,changed
3673,3793,0.1299529,changed
3674,342,0.13548908,changed
3675,3743,0.1240917,changed
3676,2255,0.24115932,changed
3677,751,0.15265377,changed
3678,1638,0.12647527,changed
3679,2916,0.14011006,changed
3680,134,0.16502164,changed
3681,2812,0.14064267,changed
3682,1345,0.117742606,changed
3683,3834,0.16302577,changed
3684,3672,0.12913555,changed
3685,3480,0.13830756,changed
3686,19,0.13664845,changed
3687,1919,0.124985546,changed
3688,4019,0.12337898,changed
3689,864,0.123912625,changed
3690,276,0.13067836,changed
3691,4081,0.12548861,changed
3692,887,0.12183043,changed
3693,451,0.117281616,changed
3694,1419,0.1383274,changed
3695,2816,0.14716472,changed
3696,3598,0.127643,changed
3697,731,0.12655689,changed
3698,2378,0.12836574,changed
3699,2134,0.11652745,changed
3700,438,0.15631945,changed
3701,1515,0.12458983,changed
3702,344,0.15525274,changed
3703,3289,0.13730237,changed
3704,1501,0.16380286,changed
3705,2465,0.15178116,changed
3706,2632,0.12114261,changed
3707,3205,0.112760946,changed
3708,2579,0.21933803,changed
3709,3240,0.12412387,changed
3710,1501,0.1730834,changed
3711,213,0.120220646,changed
3712,90,0.12757128,changed
3713,2334,0.12933196,changed
3714,4084,0.13072169,changed
3715,1053,0.12876356,changed
3716,648,0.1406792,changed
3717,49,0.12187378,changed
3718,442,0.13297999,changed
3719,3210,0.19872096,changed
3720,1885,0.12899959,changed
3721,448,0.13071087,changed
3722,4014,0.15053417,changed
3723,3234,0.12839243,changed
3724,2964,0.1180697,changed
3725,809,0.12711224,changed
3726,1379,0.13810371,changed
3727,999,0.12608,changed
3728,145,0.13422477,changed
3729,3571,0.46063083,changed
3730,1464,0.1278612,changed
3731,1217,0.12662436,changed
3732,2131,0.13397911,changed
3733,777,0.1379354,changed
3734,2089,0.122981176,changed
3735,782,0.3501655,changed
3736,667,0.12979323,changed
3737,322,0.15025827,changed
3738,1387,0.13320108,changed
3739,1283,0.13275072,changed
3740,986,0.11807902,changed
3741,2561,0.12667525,changed
3742,1486,0.12409157,changed
3743,3698,0.15397996,changed
3744,1972,0.13112703,changed
3745,153,0.14813128,changed
3746,1457,0.11627856,changed
3747,2389,0.13817516,changed
3748,1958,0.13133377,changed
3749,2307,0.14101246,changed
3750,2463,0.12569605,changed
3751,1982,0.14863059,changed
3752,2004,0.123119675,changed
3753,2844,0.11473292,changed
3754,3416,0.12880209,changed
3755,1439,0.13658576,changed
3756,990,0.13695467,changed
3757,2021,0.12861304,changed
3758,3326,0.13473812,changed
3759,3466,0.13599885,changed
3760,2080,0.11738218,changed
3761,699,0.12676634,changed
3762,3143,0.17065904,changed
3763,1822,0.12331952,changed
3764,3327,0.12647876,changed
3765,3428,0.13268709,changed
3766,2626,0.12383425,changed
3767,3235,0.13802293,changed
3768,101,0.12637714,changed
3769,3010,0.14352673,changed
3770,1655,0.12433669,changed
3771,1082,0.11815113,changed
3772,3578,0.1275594,changed
3773,276,0.13483636,changed
3774,721,0.11978276,changed
3775,3491,0.11402224,changed
3776,1581,0.14093827,changed
3777,2747,0.17031293,changed
3778,1240,0.14516427,changed
3779,1919,0.13616896,changed
3780,192,0.15279129,changed
3781,2557,0.12727934,changed
3782,266,0.1273452,changed
3783,1859,0.16393346,changed
3784,2310,0.28889206,changed
3785,3264,0.11820751,changed
3786,1778,0.13046063,changed
3787,2203,0.11210959,changed
3788,2234,0.1263193,changed
3789,2657,0.115575045,changed
3790,3982,0.14243759,changed
3791,958,0.12674809,changed
3792,497,0.1385947,changed
3793,2761,0.15268555,changed
3794,301,0.1286185,changed
3795,2056,0.111022756,changed
3796,1680,0.11769327,changed
3797,3733,0.14369565,changed
3798,871,0.17145354,changed
3799,1732,0.157402,changed
3800,4054,0.13650648,changed
3801,1615,0.13694619,changed
3802,514,0.12677848,changed
3803,7,0.126555,changed
3804,318,0.10988067,changed
3805,125,0.11375928,changed
3806,1841,0.13882366,changed
3807,3904,0.12516494,changed
3808,2773,0.12834214,changed
3809,3970,0.13096865,changed
3810,1716,0.1988302,changed
3811,3523,0.12803714,changed
3812,2506,0.13970035,changed
3813,658,0.14024289,changed
3814,2819,0.14694111,changed
3815,3753,0.13292302,changed
3816,4026,0.10824622,changed
3817,3353,0.12996964,changed
3818,2838,0.12000957,changed
3819,1090,0.13413432,changed
3820,3510,0.1230174,changed
3821,3239,0.14029631,changed
3822,2166,0.12250021,changed
3823,2107,0.13101594,changed
3824,1173,0.14484906,changed
3825,3300,0.121031985,changed
3826,1469,0.13217528,changed
3827,55,0.13690107,changed
3828,2414,0.15086527,changed
3829,1733,0.12516095,changed
3830,2546,0.13933286,changed
3831,4009,0.13155705,changed
3832,2273,0.1396765,changed
3833,2688,0.13858461,changed
3834,2108,0.12690449,changed
3835,3944,0.13059801,changed
3836,3868,0.13111101,changed
3837,703,0.15210558,changed
3838,1086,0.13780391,changed
3839,947,0.15087944,changed
3840,2064,0.11923529,changed
3841,3632,0.14347777,changed
3842,1300,0.13048157,changed
3843,1639,0.14846793,changed
3844,2791,0.13077936,changed
3845,3461,0.23646092,changed
3846,1892,0.12261045,changed
3847,508,0.13108021,changed
3848,4,0.1453462,changed
3849,1246,0.12347715,changed
3850,898,0.14398901,changed
3851,3116,0.16669229,changed
3852,3579,0.15990591,changed
3853,59,0.1221436,changed
3854,2330,0.13161941,changed
3855,1619,0.12915456,changed
3856,100,0.13410409,changed
3857,1710,0.12714346,changed
