pretrained_code_feature,matched_finetuned_code_feature,decoder_cosine_similarity,status
2903,42,0.12692632,changed
2904,1913,0.1481281,changed
2905,1434,0.12413694,changed
2906,952,0.13735941,changed
2907,255,0.11582334,changed
2908,896,0.18259546,changed
2909,1958,0.14147958,changed
2910,3723,0.11769818,changed
2911,3549,0.17607674,changed
2912,407,0.12351139,changed
2913,2184,0.3891905,changed
2914,753,0.15544659,changed
2915,2502,0.14075579,changed
2916,3154,0.2286963,changed
2917,3143,0.13440026,changed
2918,117,0.11962798,changed
2919,508,0.3098129,changed
2920,695,0.12961313,changed
2921,1923,0.12404825,changed
2922,131,0.13467775,changed
2923,2080,0.2635886,changed
2924,2433,0.1465405,changed
2925,3422,0.12806895,changed
2926,883,0.1267339,changed
2927,2056,0.1325931,changed
2928,2641,0.14593932,changed
2929,749,0.122776985,changed
2930,1042,0.120290995,changed
2931,1159,0.13761383,changed
2932,2372,0.1400553,changed
2933,2226,0.14366102,changed
2934,2526,0.1430887,changed
2935,1337,0.137382,changed
2936,1341,0.22730398,changed
2937,3818,0.121432796,changed
2938,24,0.1294762,changed
2939,3638,0.13070409,changed
2940,3064,0.13604212,changed
2941,806,0.12972087,changed
2942,3683,0.14300482,changed
2943,2294,0.13289145,changed
2944,2856,0.14629748,changed
2945,562,0.20204265,changed
2946,3898,0.12913063,changed
2947,635,0.11964938,changed
2948,2008,0.18329953,changed
2949,426,0.12521064,changed
2950,322,0.13484067,changed
2951,942,0.15645605,changed
2952,3347,0.12707767,changed
2953,163,0.120694235,changed
2954,697,0.12747975,changed
2955,1529,0.21181037,changed
2956,191,0.13406178,changed
2957,2731,0.16004965,changed
2958,406,0.14223301,changed
2959,1716,0.11780757,changed
2960,2278,0.1429829,changed
2961,2651,0.12563848,changed
2962,879,0.1248419,changed
2963,2350,0.11751255,changed
2964,136,0.13410482,changed
2965,2590,0.12764338,changed
2966,2253,0.1490024,changed
2967,2794,0.15191823,changed
2968,492,0.14813955,changed
2969,3544,0.13010088,changed
2970,3556,0.26953942,changed
2971,3135,0.1290665,changed
2972,1848,0.20503248,changed
2973,394,0.12211047,changed
2974,782,0.14466122,changed
2975,455,0.12822795,changed
2976,2310,0.22312835,changed
2977,1618,0.42811054,changed
2978,1672,0.11662765,changed
2979,383,0.13894725,changed
2980,754,0.14912297,changed
2981,3844,0.12390773,changed
2982,231,0.107161984,changed
2983,622,0.13021411,changed
2984,1406,0.15842035,changed
2985,3372,0.15293878,changed
2986,1075,0.10767281,changed
2987,620,0.13827223,changed
2988,3983,0.13372745,changed
2989,448,0.11137334,changed
2990,917,0.1526033,changed
2991,3703,0.1582072,changed
2992,2483,0.12159595,changed
2993,3991,0.1306201,changed
2994,3035,0.12919083,changed
2995,2839,0.2495982,changed
2996,967,0.11310531,changed
2997,3939,0.13769764,changed
2998,731,0.12570947,changed
2999,4060,0.122037806,changed
3000,2131,0.20029646,changed
3001,462,0.2347785,changed
3002,3181,0.14594802,changed
3003,541,0.20855613,changed
3004,4059,0.14369673,changed
3005,2634,0.11539285,changed
3006,1596,0.40312117,changed
3007,3636,0.14369851,changed
3008,2955,0.1395346,changed
3009,724,0.23366842,changed
3010,479,0.11412801,changed
3011,2528,0.14706467,changed
3012,3622,0.15021478,changed
3013,796,0.12913328,changed
3014,1930,0.1481894,changed
3015,769,0.1342324,changed
3016,479,0.1431976,changed
3017,954,0.13203582,changed
3018,404,0.12839812,changed
3019,300,0.14108218,changed
3020,3741,0.121184565,changed
3021,1637,0.13907066,changed
3022,2863,0.13190661,changed
3023,1237,0.15032673,changed
3024,4057,0.12463449,changed
3025,2799,0.2786992,changed
3026,685,0.12729745,changed
3027,276,0.15424505,changed
3028,3219,0.12910551,changed
3029,3116,0.14419597,changed
3030,3636,0.1607479,changed
3031,3202,0.13638327,changed
3032,2481,0.12059527,changed
3033,4025,0.12440745,changed
3034,23,0.41276485,changed
3035,2201,0.12043056,changed
3036,1611,0.13069327,changed
3037,1691,0.14777246,changed
3038,2948,0.14797005,changed
3039,3484,0.14374764,changed
3040,588,0.15027474,changed
3041,2184,0.15752992,changed
3042,2907,0.11814253,changed
3043,511,0.14287071,changed
3044,1428,0.14195989,changed
3045,633,0.12666953,changed
3046,2051,0.12807864,changed
3047,814,0.5378325,shifted
3048,291,0.13068457,changed
3049,58,0.13610369,changed
3050,3826,0.3310852,changed
3051,3924,0.2193959,changed
3052,2922,0.11796132,changed
3053,103,0.12908429,changed
3054,3363,0.14518674,changed
3055,1748,0.118828386,changed
3056,1927,0.1276271,changed
3057,3590,0.13800949,changed
3058,3473,0.13530661,changed
3059,3414,0.13482031,changed
3060,1281,0.12278013,changed
3061,1233,0.118103996,changed
3062,978,0.13364242,changed
3063,152,0.2425687,changed
3064,3661,0.13613488,changed
3065,1804,0.13107216,changed
3066,1562,0.12681262,changed
3067,124,0.36702558,changed
3068,3570,0.11863149,changed
3069,3399,0.12420628,changed
3070,3128,0.12669672,changed
3071,2277,0.18439293,changed
3072,2456,0.13507622,changed
3073,2070,0.135229,changed
3074,2920,0.1203569,changed
3075,3880,0.15704493,changed
3076,487,0.13913436,changed
3077,3060,0.15617089,changed
3078,499,0.13325922,changed
3079,484,0.3942867,changed
3080,3579,0.12055835,changed
3081,297,0.16382411,changed
3082,1701,0.14043224,changed
3083,1383,0.12974074,changed
3084,2131,0.18747234,changed
3085,3425,0.13598287,changed
3086,3143,0.15412202,changed
3087,88,0.12205857,changed
3088,1089,0.1252431,changed
3089,703,0.13405433,changed
3090,56,0.1375231,changed
3091,1596,0.11839491,changed
3092,2175,0.11832756,changed
3093,3580,0.121019244,changed
3094,2865,0.13630192,changed
3095,3814,0.18867779,changed
3096,3232,0.14578664,changed
3097,3861,0.133639,changed
3098,3352,0.18421261,changed
3099,3600,0.13067356,changed
3100,1360,0.1781533,changed
3101,1757,0.122306556,changed
3102,564,0.12720115,changed
3103,723,0.1412681,changed
3104,2147,0.13014585,changed
3105,3698,0.22200643,changed
3106,739,0.24849553,changed
3107,824,0.13984093,changed
3108,3832,0.12755445,changed
3109,3126,0.14394236,changed
3110,1102,0.1348536,changed
3111,580,0.11564549,changed
3112,1194,0.109194495,changed
3113,1597,0.14203057,changed
3114,2061,0.114552006,changed
3115,152,0.16847575,changed
3116,2894,0.12318854,changed
3117,2553,0.12281716,changed
3118,3432,0.19577152,changed
3119,128,0.13206029,changed
3120,2852,0.14129415,changed
3121,1590,0.36400187,changed
3122,3179,0.1367323,changed
3123,1053,0.12863827,changed
3124,3763,0.120205425,changed
3125,3048,0.117908046,changed
3126,484,0.12921035,changed
3127,2402,0.12728272,changed
3128,1070,0.1599036,changed
3129,936,0.29255658,changed
3130,484,0.32770723,changed
3131,3565,0.12705721,changed
3132,3779,0.12751229,changed
3133,4050,0.15550347,changed
3134,891,0.13252515,changed
3135,1229,0.14462432,changed
3136,206,0.17117697,changed
3137,2332,0.12067507,changed
3138,176,0.13416454,changed
3139,2960,0.1489287,changed
3140,2831,0.1448669,changed
3141,1937,0.12874587,changed
3142,1827,0.13638213,changed
3143,383,0.13321827,changed
3144,2402,0.14880279,changed
3145,2295,0.14046863,changed
3146,1222,0.13118713,changed
3147,2123,0.13044979,changed
3148,1322,0.1891714,changed
3149,227,0.114108205,changed
3150,1344,0.25701794,changed
3151,1482,0.137521,changed
3152,816,0.13081487,changed
3153,2625,0.120488115,changed
3154,590,0.12952691,changed
3155,72,0.14333196,changed
3156,3713,0.13658193,changed
3157,1776,0.13297649,changed
3158,2671,0.20059022,changed
3159,3834,0.22973011,changed
3160,4049,0.13215409,changed
3161,3325,0.13203174,changed
3162,3914,0.13964978,changed
3163,2070,0.19821459,changed
3164,1697,0.4362082,changed
3165,658,0.36798528,changed
3166,3947,0.1277303,changed
3167,3084,0.12918186,changed
3168,1718,0.14109108,changed
3169,2521,0.21812484,changed
3170,2291,0.12212838,changed
3171,495,0.12055975,changed
3172,1228,0.2973354,changed
3173,124,0.18853286,changed
3174,3332,0.14520478,changed
3175,2025,0.123735905,changed
3176,2811,0.14548822,changed
3177,2906,0.1319857,changed
3178,1910,0.118292645,changed
3179,715,0.1364962,changed
3180,2911,0.15353534,changed
3181,1938,0.15815485,changed
3182,1339,0.22692378,changed
3183,2521,0.37509018,changed
3184,3257,0.13275447,changed
3185,2539,0.14900598,changed
3186,1862,0.111108534,changed
3187,3278,0.12596758,changed
3188,3220,0.32356477,changed
3189,3695,0.2898469,changed
3190,793,0.23345166,changed
3191,1593,0.14080073,changed
3192,3396,0.12734942,changed
3193,4055,0.12802656,changed
3194,1537,0.12380022,changed
3195,3698,0.14032167,changed
3196,2226,0.14417404,changed
3197,3428,0.1208432,changed
3198,2614,0.12559664,changed
3199,2345,0.15095931,changed
3200,2542,0.121173516,changed
3201,2981,0.13340901,changed
3202,2954,0.111167096,changed
3203,3902,0.13375685,changed
3204,3487,0.12764722,changed
3205,888,0.11657762,changed
3206,3235,0.22320192,changed
3207,1849,0.1353561,changed
3208,364,0.12758699,changed
3209,3578,0.13304327,changed
3210,1237,0.1925861,changed
3211,2514,0.35752228,changed
3212,3580,0.14506276,changed
3213,331,0.13665268,changed
3214,2443,0.2052681,changed
3215,642,0.45095414,changed
3216,2911,0.12870353,changed
3217,47,0.27518794,changed
3218,2806,0.13633284,changed
3219,1478,0.1377626,changed
3220,887,0.1470834,changed
3221,974,0.1250006,changed
3222,1846,0.13931885,changed
3223,249,0.24982524,changed
3224,3258,0.11619843,changed
3225,1237,0.15205216,changed
3226,1147,0.107959256,changed
3227,1579,0.120760314,changed
3228,3549,0.1394258,changed
3229,1171,0.13687396,changed
3230,152,0.13289583,changed
3231,2184,0.11943057,changed
3232,2923,0.13568695,changed
3233,2874,0.12646538,changed
3234,147,0.15773636,changed
3235,3825,0.1292178,changed
3236,23,0.15623629,changed
3237,3834,0.13060622,changed
3238,1160,0.14485925,changed
3239,452,0.12899607,changed
3240,606,0.12819643,changed
3241,219,0.13618824,changed
3242,2537,0.11378385,changed
3243,3452,0.13560352,changed
3244,2034,0.12542199,changed
3245,1021,0.13245378,changed
3246,1097,0.13972223,changed
3247,3879,0.1530928,changed
3248,2887,0.19326347,changed
3249,4021,0.12679747,changed
3250,2970,0.157754,changed
3251,1003,0.131246,changed
3252,3771,0.14013143,changed
3253,3492,0.11773099,changed
3254,2592,0.115410626,changed
3255,467,0.15838982,changed
3256,2938,0.12795658,changed
3257,1796,0.13053596,changed
3258,363,0.14644283,changed
3259,47,0.29978856,changed
3260,275,0.13127357,changed
3261,3194,0.14075036,changed
3262,1823,0.12783067,changed
3263,2894,0.12507571,changed
3264,1827,0.14284405,changed
3265,269,0.12971103,changed
3266,3275,0.12463592,changed
3267,559,0.114292756,changed
3268,782,0.13449843,changed
3269,36,0.12158799,changed
3270,3598,0.12529099,changed
3271,1518,0.16655391,changed
3272,3138,0.1234714,changed
3273,3353,0.12054357,changed
3274,2745,0.12927131,changed
3275,642,0.13197324,changed
3276,2866,0.26981068,changed
3277,3974,0.11987083,changed
3278,2378,0.13614768,changed
3279,2443,0.31551504,changed
3280,3583,0.11994149,changed
3281,1256,0.12551288,changed
3282,3842,0.13419959,changed
3283,1928,0.13180439,changed
3284,3773,0.12598202,changed
3285,1485,0.13193047,changed
3286,2541,0.1245404,changed
3287,1617,0.117366016,changed
3288,1374,0.114899725,changed
3289,474,0.12366083,changed
3290,2078,0.124701,changed
3291,1450,0.14419346,changed
3292,1445,0.11414623,changed
3293,2712,0.114294976,changed
3294,3515,0.14246103,changed
3295,708,0.16894084,changed
3296,2579,0.16263154,changed
3297,2826,0.123162046,changed
3298,2499,0.1190768,changed
3299,978,0.12641637,changed
3300,4006,0.13427813,changed
3301,214,0.15663332,changed
3302,709,0.11797248,changed
3303,481,0.14668,changed
3304,2794,0.13361767,changed
3305,942,0.12552437,changed
3306,2018,0.11953013,changed
3307,1271,0.1289807,changed
3308,1047,0.22672912,changed
3309,2501,0.1823853,changed
3310,1529,0.12589948,changed
3311,534,0.14329773,changed
3312,1212,0.25479066,changed
3313,2792,0.119441226,changed
3314,2402,0.13927373,changed
3315,4022,0.12987575,changed
3316,602,0.120691456,changed
3317,1383,0.16233467,changed
3318,3199,0.12505472,changed
3319,3225,0.13221413,changed
3320,3565,0.12994,changed
3321,333,0.14721313,changed
3322,2554,0.13910449,changed
3323,875,0.18188927,changed
3324,3288,0.24679008,changed
3325,1165,0.11318305,changed
3326,3468,0.12338593,changed
3327,54,0.12484889,changed
3328,5,0.119991176,changed
3329,329,0.12268229,changed
3330,974,0.58518755,shifted
3331,1799,0.13124657,changed
3332,1776,0.34925997,changed
3333,4070,0.13123015,changed
3334,3352,0.14344117,changed
3335,1352,0.13142563,changed
3336,3227,0.16182405,changed
3337,3695,0.11680707,changed
3338,4044,0.117959596,changed
3339,753,0.25101924,changed
3340,1394,0.12512183,changed
3341,684,0.12611093,changed
3342,3446,0.11419346,changed
3343,1260,0.16920896,changed
3344,2135,0.1372942,changed
3345,355,0.12626386,changed
3346,2439,0.1418852,changed
3347,327,0.15445046,changed
3348,2606,0.15652868,changed
3349,534,0.16924182,changed
3350,3142,0.14288779,changed
3351,758,0.123189785,changed
3352,1497,0.13526067,changed
3353,184,0.118236676,changed
3354,1940,0.15635934,changed
3355,2353,0.12524663,changed
3356,2851,0.17974502,changed
3357,2876,0.14218374,changed
3358,481,0.1384129,changed
3359,636,0.17807746,changed
3360,2022,0.12833449,changed
3361,3151,0.15849862,changed
3362,2565,0.14436099,changed
3363,2377,0.13634193,changed
3364,3848,0.13127252,changed
3365,484,0.37519407,changed
3366,2857,0.16201946,changed
3367,1980,0.124312036,changed
3368,3360,0.14848533,changed
3369,1632,0.1253425,changed
3370,1631,0.13614306,changed
3371,103,0.13142654,changed
3372,2439,0.2577311,changed
3373,1901,0.13737008,changed
3374,724,0.14912601,changed
3375,2750,0.12609942,changed
3376,2210,0.11814943,changed
3377,1145,0.11982565,changed
3378,2908,0.15054339,changed
3379,3793,0.16283274,changed
3380,2762,0.1279721,changed
3381,3718,0.14703485,changed
3382,2978,0.12774333,changed
3383,701,0.121016026,changed
3384,3949,0.14242885,changed
3385,1681,0.12342434,changed
3386,535,0.36259782,changed
3387,174,0.11624611,changed
3388,3987,0.11036175,changed
3389,888,0.14907801,changed
3390,2964,0.13522944,changed
3391,3661,0.124709785,changed
3392,2671,0.19768459,changed
3393,1825,0.13592014,changed
3394,1396,0.11885227,changed
3395,1096,0.12547734,changed
3396,684,0.14394382,changed
3397,3350,0.13111839,changed
3398,3879,0.12553161,changed
3399,2361,0.334383,changed
3400,3531,0.13703325,changed
3401,1186,0.11858149,changed
3402,3214,0.18028432,changed
3403,2771,0.124999724,changed
3404,3549,0.524179,shifted
3405,190,0.14853331,changed
3406,1638,0.1406665,changed
3407,595,0.12969875,changed
3408,85,0.12224653,changed
3409,1853,0.11500913,changed
3410,1498,0.14118922,changed
3411,3976,0.12960729,changed
3412,1701,0.16270374,changed
3413,3475,0.12234171,changed
3414,2715,0.13820577,changed
3415,1970,0.13096029,changed
3416,2572,0.12948275,changed
3417,3895,0.1350061,changed
3418,536,0.12933144,changed
3419,625,0.19734356,changed
3420,3895,0.12485612,changed
3421,2307,0.120597765,changed
3422,1661,0.1394166,changed
3423,745,0.16993058,changed
3424,2563,0.14584997,changed
3425,3829,0.18734124,changed
3426,814,0.12804578,changed
3427,2577,0.131395,changed
3428,1683,0.11902577,changed
3429,563,0.13459475,changed
3430,3522,0.13464314,changed
3431,2295,0.121812955,changed
3432,1402,0.11798814,changed
3433,3333,0.13778888,changed
3434,2525,0.12171497,changed
3435,3570,0.15038708,changed
3436,3054,0.11367595,changed
3437,1767,0.18735641,changed
3438,115,0.1311224,changed
3439,3275,0.13682204,changed
3440,2764,0.12556365,changed
3441,1265,0.14231272,changed
3442,799,0.12357423,changed
3443,2164,0.12437853,changed
3444,3058,0.124065116,changed
3445,3571,0.292094,changed
3446,1618,0.35691285,changed
3447,2826,0.1256842,changed
3448,2660,0.4015044,changed
3449,1236,0.1601662,changed
3450,2871,0.129367,changed
3451,738,0.11984326,changed
3452,1386,0.12998042,changed
3453,2364,0.15577272,changed
3454,3565,0.13640139,changed
3455,2755,0.1315665,changed
3456,2348,0.12178142,changed
3457,1643,0.14978495,changed
3458,3228,0.1276905,changed
3459,2569,0.11812789,changed
3460,3751,0.15528126,changed
3461,1616,0.14423601,changed
3462,1041,0.117814824,changed
3463,2130,0.38694316,changed
3464,3048,0.17530796,changed
3465,1254,0.12673357,changed
3466,2811,0.11617357,changed
3467,686,0.12656586,changed
3468,264,0.12574086,changed
3469,127,0.11956202,changed
3470,903,0.431478,changed
3471,1287,0.14084885,changed
3472,598,0.123270996,changed
3473,3396,0.12431551,changed
3474,2775,0.22625917,changed
3475,2982,0.13729161,changed
3476,1323,0.13137813,changed
3477,946,0.12440702,changed
3478,2020,0.12451506,changed
3479,946,0.14123401,changed
3480,746,0.17214565,changed
3481,24,0.13218477,changed
3482,1678,0.12237543,changed
3483,1539,0.13339613,changed
3484,406,0.1228217,changed
3485,2419,0.118929245,changed
3486,3564,0.12544562,changed
3487,2786,0.1301185,changed
3488,430,0.18295604,changed
3489,1106,0.12062049,changed
3490,2713,0.11999452,changed
3491,1768,0.13303323,changed
3492,422,0.12566276,changed
3493,697,0.14131239,changed
3494,3680,0.1657928,changed
3495,2229,0.12450723,changed
3496,230,0.13060617,changed
3497,1108,0.12501441,changed
3498,1796,0.12378469,changed
3499,3924,0.13424748,changed
3500,2103,0.16728798,changed
3501,1881,0.1372643,changed
3502,548,0.62020844,shifted
3503,2804,0.13973895,changed
3504,1943,0.11791746,changed
3505,1108,0.11784214,changed
3506,23,0.14844386,changed
3507,1671,0.13759491,changed
3508,1037,0.1261569,changed
3509,187,0.12958035,changed
3510,2443,0.11399214,changed
3511,4010,0.1324823,changed
3512,4073,0.12594819,changed
3513,811,0.121870816,changed
3514,2159,0.13673568,changed
3515,2621,0.14383617,changed
3516,206,0.1482648,changed
3517,3419,0.1506147,changed
3518,3850,0.37186897,changed
3519,1482,0.11510113,changed
3520,3125,0.14224322,changed
3521,3839,0.22877574,changed
3522,649,0.127341,changed
3523,795,0.11809589,changed
3524,5,0.12018796,changed
3525,113,0.12019701,changed
3526,1705,0.13519052,changed
3527,2887,0.21309003,changed
3528,3923,0.13022141,changed
3529,662,0.16288376,changed
3530,3956,0.13263026,changed
3531,1228,0.27355328,changed
3532,1047,0.28252596,changed
3533,1002,0.12244238,changed
3534,3628,0.1411725,changed
3535,3811,0.12015456,changed
3536,1197,0.11554772,changed
3537,1691,0.13058765,changed
3538,2169,0.23829496,changed
3539,1022,0.14095205,changed
3540,1706,0.13079242,changed
3541,3060,0.13035327,changed
3542,1590,0.5193077,shifted
3543,2306,0.12871742,changed
3544,69,0.33236876,changed
3545,442,0.12016222,changed
3546,4079,0.13608582,changed
3547,3396,0.15031119,changed
3548,529,0.34736162,changed
3549,3638,0.11240095,changed
3550,219,0.40540525,changed
3551,4005,0.14252326,changed
3552,2817,0.1271022,changed
3553,3308,0.124559365,changed
3554,1501,0.20508322,changed
3555,3326,0.12833287,changed
3556,3814,0.28400296,changed
3557,1457,0.118957065,changed
3558,2261,0.13107072,changed
3559,1502,0.13272342,changed
3560,1582,0.14018826,changed
3561,1830,0.14229819,changed
3562,1932,0.12355542,changed
3563,3190,0.15727662,changed
3564,1016,0.16119675,changed
3565,1926,0.12259887,changed
3566,2894,0.11814559,changed
3567,2258,0.120548844,changed
3568,3842,0.12672551,changed
3569,1153,0.12066649,changed
3570,2246,0.14031482,changed
3571,1478,0.13843492,changed
3572,2964,0.13201153,changed
3573,3681,0.13010973,changed
3574,3914,0.1279142,changed
3575,813,0.22207221,changed
3576,3252,0.1124314,changed
3577,823,0.2746599,changed
3578,2872,0.13139558,changed
3579,883,0.121497914,changed
3580,1502,0.17014468,changed
3581,2314,0.2490135,changed
3582,883,0.12990439,changed
3583,771,0.4032946,changed
3584,467,0.12949876,changed
3585,1415,0.12282054,changed
3586,517,0.12988982,changed
3587,3567,0.12155556,changed
3588,18,0.11960881,changed
3589,1559,0.13736925,changed
3590,823,0.17797232,changed
3591,2479,0.13007641,changed
3592,534,0.15454346,changed
3593,779,0.1449731,changed
3594,903,0.13497892,changed
3595,2061,0.59363604,shifted
3596,2614,0.123326324,changed
3597,4092,0.1224035,changed
3598,1210,0.13341163,changed
3599,3105,0.12028523,changed
3600,7,0.14090468,changed
3601,1051,0.12836385,changed
3602,2439,0.2166455,changed
3603,539,0.122797385,changed
3604,3614,0.15649045,changed
3605,1276,0.16527283,changed
3606,184,0.121373236,changed
3607,2596,0.12674253,changed
3608,874,0.27229935,changed
3609,2014,0.12813067,changed
3610,638,0.12115824,changed
3611,124,0.1987364,changed
3612,3435,0.13343975,changed
3613,1880,0.126227,changed
3614,3765,0.12473254,changed
3615,3279,0.12966575,changed
3616,1945,0.11699435,changed
3617,1854,0.13394344,changed
3618,2812,0.15745309,changed
3619,2623,0.1195413,changed
3620,645,0.12883565,changed
3621,1554,0.12342337,changed
3622,2211,0.15068237,changed
3623,1614,0.11995804,changed
3624,3985,0.13743183,changed
3625,407,0.11593737,changed
3626,1823,0.16747057,changed
3627,1232,0.14033899,changed
3628,3121,0.1311756,changed
3629,1411,0.12665784,changed
3630,320,0.12931143,changed
3631,3735,0.13501552,changed
3632,3505,0.14356449,changed
3633,3613,0.12610763,changed
3634,1612,0.12181611,changed
3635,746,0.38148394,changed
3636,748,0.16198066,changed
3637,342,0.1730469,changed
3638,3821,0.13701543,changed
3639,658,0.13378489,changed
3640,1034,0.13052408,changed
3641,679,0.12371074,changed
3642,856,0.12747936,changed
3643,164,0.1267883,changed
3644,1393,0.14483242,changed
3645,563,0.19844852,changed
3646,1546,0.11851911,changed
3647,1931,0.1377517,changed
3648,2724,0.12671445,changed
3649,2487,0.1218856,changed
3650,2712,0.13499615,changed
3651,2043,0.11619303,changed
3652,3088,0.12968892,changed
3653,4002,0.13810806,changed
3654,422,0.13408428,changed
3655,3279,0.118794724,changed
3656,261,0.16255304,changed
3657,1668,0.14041933,changed
3658,1774,0.42373055,changed
3659,2388,0.17632033,changed
3660,2060,0.1376013,changed
3661,2171,0.14257687,changed
3662,969,0.12319569,changed
3663,854,0.16696727,changed
3664,3782,0.13910711,changed
3665,2474,0.12111688,changed
3666,2408,0.1298836,changed
3667,3189,0.13903299,changed
3668,4019,0.11712994,changed
3669,3606,0.12067492,changed
3670,1333,0.15249683,changed
3671,2362,0.1152557,changed
3672,2296,0.11692459,changed
3673,2080,0.5844359,shifted
3674,2799,0.15442374,changed
3675,2990,0.15139647,changed
3676,2607,0.13879734,changed
3677,2255,0.2243796,changed
3678,1945,0.12446965,changed
3679,743,0.2497215,changed
3680,3918,0.121836364,changed
3681,1074,0.13223627,changed
3682,2498,0.116412885,changed
3683,2346,0.12410429,changed
3684,2779,0.12503488,changed
3685,447,0.572484,shifted
3686,520,0.14015543,changed
3687,534,0.13292001,changed
3688,1086,0.12527184,changed
3689,760,0.14073755,changed
3690,114,0.12373386,changed
3691,248,0.13106252,changed
3692,1332,0.11929223,changed
3693,932,0.33099854,changed
3694,2112,0.118085,changed
3695,2622,0.21424794,changed
3696,2333,0.13837726,changed
3697,3579,0.13546339,changed
3698,938,0.15008736,changed
3699,4008,0.14894949,changed
3700,348,0.13559543,changed
3701,3280,0.12854889,changed
3702,3446,0.12915082,changed
3703,658,0.14381146,changed
3704,4038,0.14059137,changed
3705,3901,0.13335535,changed
3706,1776,0.20694958,changed
3707,2385,0.13729283,changed
3708,315,0.13931285,changed
3709,541,0.16227335,changed
3710,2581,0.2168524,changed
3711,1701,0.10967164,changed
3712,1382,0.12938291,changed
3713,2111,0.112726696,changed
3714,1006,0.14335217,changed
3715,1001,0.12596855,changed
3716,1237,0.29665816,changed
3717,1546,0.1810165,changed
3718,715,0.12467623,changed
3719,389,0.12991765,changed
3720,1225,0.119719386,changed
3721,2084,0.122374624,changed
3722,93,0.11877242,changed
3723,2750,0.13100147,changed
3724,3377,0.12622726,changed
3725,1995,0.13686538,changed
3726,3981,0.13985041,changed
3727,3582,0.10721979,changed
3728,3593,0.11769519,changed
3729,3169,0.1482297,changed
3730,3571,0.14103368,changed
3731,2124,0.12892333,changed
3732,2095,0.44476992,changed
3733,1610,0.11291978,changed
3734,271,0.12205821,changed
3735,2290,0.12829493,changed
3736,470,0.14266431,changed
3737,909,0.11727314,changed
3738,618,0.12605268,changed
3739,315,0.13711172,changed
3740,1475,0.12065667,changed
3741,3832,0.41210467,changed
3742,238,0.13189217,changed
3743,8,0.12419819,changed
3744,2057,0.13206652,changed
3745,531,0.12805009,changed
3746,688,0.12412955,changed
3747,1399,0.1276528,changed
3748,1398,0.13266775,changed
3749,3476,0.20192516,changed
3750,1250,0.14351982,changed
3751,3288,0.14021377,changed
3752,3560,0.13681903,changed
3753,2548,0.1196173,changed
3754,1228,0.1900554,changed
3755,1061,0.12292416,changed
3756,3004,0.12713389,changed
3757,1758,0.4294452,changed
3758,2312,0.12723006,changed
3759,2314,0.14840408,changed
3760,2799,0.13280441,changed
3761,1393,0.121519536,changed
3762,1763,0.27469632,changed
3763,386,0.123322286,changed
3764,2316,0.17503917,changed
3765,1245,0.15504551,changed
3766,1981,0.1431996,changed
3767,2290,0.13318826,changed
3768,484,0.2778085,changed
3769,2095,0.18889442,changed
3770,609,0.111369334,changed
3771,2497,0.14739698,changed
3772,109,0.14128439,changed
3773,121,0.12625307,changed
3774,3788,0.12496288,changed
3775,135,0.17380655,changed
3776,752,0.15816684,changed
3777,3578,0.13064247,changed
3778,2498,0.2536127,changed
3779,1338,0.1329504,changed
3780,1556,0.12217428,changed
3781,2866,0.15773073,changed
3782,346,0.1329717,changed
3783,2059,0.13219422,changed
3784,1918,0.15132162,changed
3785,2154,0.13223156,changed
3786,3467,0.13165763,changed
3787,3637,0.267205,changed
3788,661,0.18338048,changed
3789,1985,0.13972493,changed
3790,1036,0.14495951,changed
3791,4018,0.14154232,changed
3792,1430,0.12905417,changed
3793,2027,0.121240616,changed
3794,167,0.13908315,changed
3795,3549,0.12392518,changed
3796,3391,0.13565746,changed
3797,2405,0.19794205,changed
3798,2682,0.13316262,changed
3799,2704,0.13257667,changed
3800,1789,0.18960008,changed
3801,3996,0.11733218,changed
3802,3476,0.13898414,changed
3803,3221,0.13882461,changed
3804,3204,0.11861466,changed
3805,973,0.15362592,changed
3806,2199,0.15184267,changed
3807,2287,0.12586556,changed
3808,2547,0.12085305,changed
3809,1515,0.15514027,changed
3810,4085,0.14394844,changed
3811,3020,0.121156976,changed
3812,2061,0.18729316,changed
3813,2973,0.13122138,changed
3814,3637,0.13472736,changed
3815,3455,0.13613647,changed
3816,1712,0.12828171,changed
3817,1571,0.1424861,changed
3818,3786,0.13519917,changed
3819,3944,0.1406351,changed
3820,1317,0.13474172,changed
3821,3362,0.12890649,changed
3822,263,0.12632194,changed
3823,2371,0.15631276,changed
3824,3585,0.13206007,changed
3825,2823,0.11937364,changed
3826,1957,0.11899622,changed
3827,931,0.13282998,changed
3828,2184,0.12917963,changed
3829,2960,0.28733668,changed
3830,218,0.1401981,changed
3831,59,0.12934437,changed
3832,3266,0.12947114,changed
3833,3439,0.12609947,changed
3834,486,0.14295098,changed
3835,1259,0.123544,changed
3836,4070,0.11605477,changed
3837,3152,0.1360465,changed
3838,3974,0.15093526,changed
3839,683,0.14300439,changed
3840,2419,0.14159319,changed
3841,279,0.12489011,changed
3842,3019,0.37226647,changed
3843,1243,0.12774704,changed
3844,3507,0.14584842,changed
3845,3762,0.12463629,changed
3846,1672,0.1763084,changed
3847,1444,0.15484956,changed
3848,1259,0.14341354,changed
3849,2278,0.131294,changed
3850,1766,0.11605123,changed
3851,1798,0.20687364,changed
